1000
73, 22, 20, 
4, 95, 17, 
91, 70, 47, 
29, 90, 89, 
37, 80, 24, 
79, 58, 99, 
13, 98, 39, 
9, 53, 57, 
42, 28, 83, 
62, 56, 45, 
69, 73, 56, 
12, 18, 63, 
23, 77, 84, 
52, 36, 73, 
27, 6, 66, 
59, 18, 16, 
80, 8, 76, 
94, 28, 49, 
62, 61, 63, 
48, 75, 13, 
35, 54, 4, 
96, 46, 28, 
5, 10, 87, 
23, 83, 79, 
83, 32, 31, 
41, 77, 91, 
95, 43, 17, 
67, 84, 26, 
5, 59, 84, 
93, 21, 92, 
33, 58, 61, 
31, 69, 22, 
48, 80, 95, 
65, 63, 83, 
86, 4, 91, 
14, 29, 94, 
27, 59, 23, 
62, 2, 36, 
40, 69, 35, 
8, 39, 91, 
33, 99, 61, 
8, 29, 52, 
93, 51, 22, 
14, 50, 59, 
1, 66, 99, 
12, 93, 92, 
69, 85, 48, 
32, 98, 71, 
54, 5, 99, 
56, 22, 6, 
11, 93, 38, 
5, 79, 93, 
72, 38, 77, 
19, 1, 49, 
17, 91, 23, 
52, 94, 4, 
60, 11, 53, 
11, 84, 48, 
8, 90, 60, 
63, 99, 77, 
15, 16, 40, 
37, 7, 91, 
95, 2, 56, 
12, 30, 48, 
6, 20, 15, 
33, 86, 15, 
45, 73, 84, 
67, 92, 29, 
38, 69, 47, 
13, 48, 87, 
70, 16, 71, 
2, 12, 18, 
59, 49, 51, 
98, 46, 61, 
59, 40, 56, 
39, 49, 64, 
32, 15, 28, 
63, 16, 61, 
16, 53, 23, 
21, 96, 84, 
10, 35, 89, 
69, 21, 85, 
57, 60, 51, 
85, 52, 33, 
50, 51, 88, 
7, 66, 99, 
63, 11, 19, 
8, 35, 7, 
38, 21, 80, 
21, 65, 5, 
55, 49, 59, 
64, 97, 57, 
78, 27, 68, 
63, 51, 37, 
62, 48, 6, 
91, 35, 76, 
73, 68, 52, 
58, 89, 25, 
4, 69, 20, 
97, 10, 51, 
91, 89, 1, 
61, 59, 58, 
79, 19, 59, 
9, 69, 70, 
12, 39, 97, 
3, 85, 24, 
90, 73, 52, 
10, 56, 82, 
20, 15, 11, 
38, 48, 47, 
82, 81, 56, 
99, 23, 6, 
79, 52, 93, 
88, 73, 28, 
48, 40, 14, 
70, 72, 54, 
79, 77, 44, 
40, 75, 67, 
77, 37, 72, 
90, 84, 87, 
43, 62, 80, 
56, 85, 60, 
76, 73, 87, 
14, 59, 91, 
65, 80, 48, 
41, 55, 35, 
69, 2, 76, 
5, 86, 45, 
30, 32, 91, 
58, 73, 93, 
78, 7, 43, 
91, 94, 99, 
64, 96, 77, 
41, 60, 64, 
42, 32, 9, 
93, 66, 98, 
13, 86, 84, 
26, 96, 35, 
24, 83, 53, 
88, 14, 54, 
15, 42, 38, 
58, 2, 62, 
53, 78, 51, 
71, 29, 22, 
24, 78, 78, 
32, 47, 35, 
62, 66, 18, 
67, 82, 51, 
63, 32, 25, 
10, 65, 1, 
0, 47, 54, 
23, 67, 25, 
22, 95, 96, 
74, 97, 16, 
29, 53, 60, 
47, 42, 14, 
54, 9, 15, 
61, 76, 6, 
7, 76, 93, 
28, 14, 14, 
0, 57, 48, 
40, 14, 21, 
22, 87, 21, 
61, 64, 10, 
85, 0, 28, 
69, 25, 20, 
19, 54, 1, 
25, 29, 27, 
17, 82, 70, 
49, 6, 95, 
38, 8, 7, 
65, 96, 42, 
52, 31, 22, 
52, 98, 50, 
48, 54, 37, 
28, 39, 63, 
61, 98, 0, 
69, 94, 89, 
2, 37, 80, 
64, 62, 87, 
4, 38, 67, 
55, 85, 21, 
79, 54, 47, 
40, 93, 4, 
8, 70, 22, 
68, 74, 94, 
89, 26, 98, 
18, 21, 36, 
82, 51, 59, 
88, 73, 16, 
52, 50, 33, 
73, 27, 22, 
29, 42, 18, 
73, 99, 8, 
37, 69, 96, 
62, 71, 94, 
82, 52, 1, 
58, 95, 77, 
53, 99, 88, 
87, 51, 83, 
82, 63, 98, 
45, 28, 0, 
21, 10, 97, 
19, 39, 30, 
56, 13, 12, 
8, 34, 70, 
72, 63, 2, 
94, 10, 47, 
16, 92, 14, 
15, 90, 76, 
7, 84, 18, 
16, 92, 18, 
70, 95, 8, 
62, 8, 86, 
35, 75, 54, 
36, 38, 17, 
57, 35, 6, 
55, 16, 27, 
89, 96, 72, 
47, 70, 88, 
81, 42, 78, 
63, 96, 28, 
75, 83, 47, 
93, 40, 42, 
35, 17, 5, 
94, 37, 12, 
32, 40, 91, 
51, 68, 82, 
46, 80, 41, 
92, 28, 7, 
28, 82, 18, 
70, 9, 72, 
79, 90, 26, 
86, 78, 50, 
69, 57, 70, 
92, 65, 66, 
44, 2, 37, 
5, 42, 78, 
26, 24, 14, 
9, 62, 37, 
72, 8, 97, 
95, 96, 74, 
47, 24, 68, 
73, 37, 25, 
88, 72, 5, 
93, 0, 76, 
42, 93, 57, 
58, 88, 7, 
52, 64, 89, 
80, 57, 9, 
50, 8, 17, 
75, 98, 44, 
19, 44, 73, 
35, 53, 47, 
14, 40, 88, 
25, 0, 72, 
4, 68, 98, 
86, 61, 82, 
38, 83, 43, 
90, 10, 92, 
69, 95, 27, 
27, 72, 47, 
3, 55, 48, 
80, 4, 5, 
85, 23, 10, 
41, 82, 77, 
78, 10, 68, 
91, 12, 88, 
8, 25, 34, 
58, 2, 65, 
2, 7, 90, 
56, 43, 57, 
20, 73, 6, 
54, 12, 17, 
78, 66, 61, 
43, 17, 77, 
17, 65, 65, 
91, 93, 55, 
59, 84, 55, 
10, 21, 99, 
57, 23, 26, 
86, 80, 97, 
18, 72, 17, 
5, 31, 14, 
23, 85, 23, 
82, 21, 78, 
2, 60, 49, 
81, 19, 1, 
17, 72, 98, 
58, 53, 74, 
5, 7, 5, 
37, 20, 68, 
44, 99, 37, 
76, 41, 69, 
20, 27, 29, 
94, 21, 51, 
18, 0, 75, 
59, 62, 94, 
17, 64, 23, 
18, 59, 77, 
82, 71, 15, 
53, 85, 13, 
93, 18, 45, 
56, 40, 16, 
48, 59, 53, 
78, 75, 41, 
81, 20, 11, 
49, 14, 2, 
37, 26, 22, 
12, 40, 1, 
40, 70, 14, 
39, 99, 18, 
13, 21, 92, 
91, 79, 13, 
14, 76, 68, 
65, 16, 38, 
64, 71, 27, 
71, 77, 61, 
64, 36, 13, 
10, 88, 19, 
39, 29, 42, 
24, 86, 96, 
93, 89, 22, 
32, 67, 32, 
67, 66, 73, 
