100
61, 88, 20, 
98, 46, 20, 
96, 91, 74, 
58, 93, 35, 
82, 72, 8, 
97, 51, 23, 
24, 15, 94, 
3, 55, 72, 
86, 55, 10, 
73, 28, 62, 
58, 40, 49, 
29, 3, 68, 
73, 39, 4, 
57, 19, 68, 
18, 5, 86, 
94, 87, 69, 
14, 69, 46, 
0, 92, 27, 
54, 88, 78, 
90, 24, 62, 
98, 30, 25, 
1, 64, 35, 
63, 78, 26, 
80, 75, 66, 
64, 15, 75, 
39, 44, 83, 
36, 55, 35, 
16, 39, 3, 
53, 61, 44, 
72, 94, 32, 
35, 40, 54, 
86, 30, 19, 
2, 96, 83, 
46, 18, 22, 
22, 71, 77, 
81, 62, 86, 
84, 19, 4, 
72, 19, 46, 
39, 66, 50, 
89, 66, 68, 
95, 96, 55, 
2, 99, 9, 
94, 87, 2, 
54, 1, 49, 
46, 97, 9, 
8, 75, 54, 
69, 90, 53, 
15, 49, 58, 
6, 90, 86, 
31, 75, 54, 
72, 12, 11, 
24, 82, 62, 
71, 51, 57, 
8, 29, 55, 
98, 65, 65, 
12, 36, 42, 
64, 54, 71, 
59, 6, 53, 
6, 83, 21, 
84, 47, 11, 
0, 98, 3, 
86, 47, 51, 
46, 30, 9, 
91, 29, 78, 
47, 16, 11, 
88, 15, 60, 
65, 37, 25, 
76, 80, 99, 
92, 38, 91, 
38, 89, 2, 
30, 67, 27, 
97, 99, 96, 
90, 42, 35, 
76, 86, 13, 
90, 38, 18, 
51, 38, 19, 
30, 95, 25, 
29, 60, 22, 
10, 97, 2, 
18, 15, 4, 
93, 74, 0, 
38, 0, 35, 
14, 31, 36, 
2, 88, 3, 
94, 32, 82, 
24, 94, 62, 
68, 49, 86, 
75, 1, 57, 
70, 50, 85, 
28, 23, 48, 
92, 21, 41, 
1, 81, 49, 
10, 62, 61, 
19, 24, 3, 
19, 0, 85, 
18, 31, 77, 
37, 16, 25, 
63, 92, 74, 
61, 6, 34, 
11, 69, 29, 
