1234
62, 96, 6, 
14, 69, 66, 
80, 65, 74, 
24, 43, 91, 
27, 4, 84, 
88, 45, 24, 
21, 40, 51, 
55, 97, 32, 
47, 20, 37, 
45, 40, 59, 
28, 59, 41, 
77, 66, 37, 
29, 90, 6, 
49, 63, 85, 
57, 7, 59, 
86, 74, 25, 
58, 10, 12, 
18, 94, 92, 
68, 31, 34, 
95, 84, 77, 
85, 17, 12, 
13, 12, 34, 
74, 8, 69, 
71, 41, 66, 
73, 5, 89, 
49, 34, 9, 
35, 1, 1, 
1, 67, 12, 
42, 92, 57, 
19, 62, 82, 
84, 75, 16, 
98, 83, 33, 
59, 5, 46, 
2, 22, 68, 
1, 64, 41, 
64, 24, 93, 
15, 71, 91, 
65, 57, 46, 
58, 57, 46, 
54, 59, 68, 
47, 60, 62, 
91, 33, 57, 
34, 69, 25, 
21, 82, 49, 
27, 18, 63, 
66, 62, 39, 
92, 34, 7, 
87, 69, 30, 
28, 24, 77, 
42, 35, 23, 
70, 82, 94, 
33, 58, 64, 
13, 95, 55, 
7, 42, 6, 
62, 27, 1, 
3, 73, 29, 
21, 65, 6, 
90, 21, 10, 
59, 23, 42, 
75, 96, 7, 
8, 18, 50, 
5, 3, 38, 
61, 87, 4, 
90, 72, 36, 
4, 49, 19, 
5, 96, 18, 
73, 82, 61, 
74, 67, 95, 
78, 42, 16, 
99, 20, 99, 
35, 48, 42, 
7, 59, 80, 
25, 70, 73, 
73, 61, 65, 
35, 84, 20, 
65, 95, 39, 
75, 35, 73, 
54, 79, 95, 
49, 2, 38, 
62, 28, 17, 
38, 93, 66, 
45, 20, 98, 
21, 61, 41, 
85, 52, 15, 
49, 88, 70, 
43, 65, 63, 
87, 68, 74, 
3, 83, 48, 
35, 79, 50, 
23, 32, 95, 
84, 10, 95, 
16, 74, 66, 
63, 84, 96, 
62, 50, 4, 
96, 4, 71, 
71, 27, 80, 
1, 49, 71, 
54, 39, 16, 
73, 99, 8, 
10, 44, 81, 
4, 39, 34, 
78, 16, 84, 
93, 30, 2, 
64, 40, 40, 
81, 38, 59, 
75, 72, 75, 
60, 64, 80, 
90, 8, 75, 
83, 17, 53, 
46, 2, 1, 
93, 30, 67, 
44, 31, 57, 
16, 46, 9, 
78, 10, 51, 
41, 86, 81, 
95, 72, 51, 
71, 0, 52, 
0, 79, 11, 
4, 0, 33, 
87, 58, 34, 
47, 55, 36, 
32, 77, 2, 
91, 86, 68, 
77, 20, 70, 
63, 31, 88, 
30, 27, 48, 
86, 45, 61, 
92, 55, 94, 
34, 37, 85, 
81, 54, 24, 
28, 43, 28, 
40, 65, 44, 
65, 80, 99, 
43, 99, 13, 
8, 86, 80, 
11, 67, 2, 
83, 92, 99, 
21, 74, 45, 
49, 26, 0, 
17, 21, 26, 
85, 35, 31, 
89, 24, 84, 
52, 6, 32, 
94, 69, 6, 
98, 19, 35, 
25, 90, 68, 
64, 3, 36, 
87, 58, 95, 
85, 94, 50, 
10, 94, 67, 
38, 58, 40, 
5, 3, 23, 
65, 12, 84, 
78, 25, 36, 
83, 92, 9, 
22, 51, 41, 
88, 60, 29, 
37, 99, 53, 
59, 71, 75, 
24, 6, 96, 
23, 89, 71, 
26, 71, 97, 
44, 2, 11, 
7, 99, 7, 
93, 43, 51, 
53, 31, 42, 
83, 72, 87, 
89, 48, 12, 
43, 7, 14, 
4, 31, 58, 
61, 6, 48, 
53, 40, 63, 
8, 87, 54, 
19, 11, 50, 
53, 26, 64, 
98, 23, 44, 
92, 28, 75, 
43, 98, 6, 
35, 3, 93, 
92, 83, 7, 
50, 0, 27, 
30, 92, 58, 
80, 50, 84, 
95, 33, 68, 
37, 48, 76, 
88, 69, 61, 
6, 91, 74, 
59, 86, 2, 
10, 32, 40, 
60, 36, 81, 
42, 40, 35, 
2, 48, 92, 
64, 25, 9, 
30, 78, 18, 
45, 13, 84, 
37, 21, 99, 
81, 68, 11, 
88, 14, 71, 
94, 45, 55, 
73, 10, 65, 
45, 73, 84, 
87, 63, 57, 
0, 58, 68, 
77, 94, 94, 
67, 19, 24, 
40, 81, 88, 
51, 47, 40, 
48, 68, 47, 
32, 54, 91, 
0, 45, 57, 
3, 87, 28, 
15, 84, 17, 
36, 60, 95, 
95, 58, 51, 
85, 14, 94, 
85, 39, 51, 
5, 25, 58, 
24, 0, 92, 
31, 91, 39, 
74, 13, 58, 
38, 93, 66, 
51, 70, 60, 
86, 90, 91, 
66, 38, 62, 
80, 77, 36, 
13, 0, 36, 
0, 14, 64, 
97, 50, 71, 
25, 47, 80, 
26, 79, 11, 
67, 44, 94, 
61, 78, 17, 
84, 56, 35, 
82, 83, 92, 
92, 8, 12, 
18, 31, 4, 
28, 69, 49, 
60, 38, 50, 
49, 93, 98, 
89, 61, 53, 
5, 67, 65, 
19, 60, 39, 
2, 56, 81, 
25, 93, 96, 
19, 44, 1, 
66, 53, 71, 
42, 64, 66, 
6, 34, 3, 
4, 46, 57, 
97, 79, 54, 
12, 0, 95, 
63, 71, 14, 
65, 3, 71, 
97, 69, 37, 
9, 81, 83, 
92, 76, 23, 
64, 80, 25, 
81, 15, 41, 
73, 47, 1, 
31, 98, 36, 
76, 46, 18, 
82, 91, 3, 
69, 2, 47, 
59, 21, 23, 
17, 78, 82, 
24, 72, 38, 
67, 60, 31, 
74, 23, 14, 
54, 97, 53, 
61, 93, 63, 
54, 66, 10, 
1, 59, 7, 
61, 72, 62, 
98, 24, 48, 
88, 47, 56, 
82, 70, 86, 
93, 88, 92, 
77, 72, 27, 
69, 64, 3, 
29, 77, 53, 
19, 54, 8, 
56, 59, 9, 
35, 68, 75, 
23, 24, 74, 
84, 32, 74, 
32, 11, 3, 
98, 73, 72, 
37, 31, 64, 
80, 38, 67, 
95, 30, 66, 
72, 56, 79, 
37, 15, 41, 
38, 74, 7, 
9, 84, 37, 
22, 10, 16, 
71, 28, 27, 
35, 49, 52, 
29, 67, 20, 
14, 94, 21, 
53, 89, 46, 
84, 5, 98, 
50, 72, 62, 
45, 25, 23, 
82, 97, 25, 
85, 43, 34, 
58, 2, 80, 
64, 17, 88, 
43, 29, 52, 
69, 39, 55, 
4, 55, 96, 
93, 70, 59, 
9, 32, 22, 
87, 82, 68, 
73, 43, 70, 
15, 66, 61, 
18, 92, 55, 
92, 26, 25, 
65, 70, 7, 
52, 42, 10, 
90, 50, 1, 
53, 0, 15, 
51, 22, 59, 
81, 76, 67, 
92, 24, 15, 
98, 65, 43, 
27, 50, 77, 
69, 2, 7, 
10, 48, 83, 
35, 6, 14, 
63, 25, 97, 
89, 39, 14, 
33, 4, 41, 
47, 99, 81, 
0, 78, 93, 
99, 49, 92, 
21, 17, 19, 
6, 13, 52, 
65, 71, 15, 
99, 67, 89, 
79, 29, 43, 
83, 70, 22, 
21, 51, 6, 
83, 56, 8, 
92, 30, 2, 
61, 27, 1, 
61, 43, 67, 
72, 70, 89, 
5, 46, 43, 
54, 5, 93, 
26, 39, 84, 
10, 24, 84, 
32, 31, 36, 
72, 89, 44, 
18, 94, 75, 
86, 8, 11, 
52, 1, 80, 
65, 23, 93, 
74, 78, 68, 
8, 20, 58, 
55, 21, 92, 
37, 11, 60, 
28, 65, 92, 
5, 89, 22, 
69, 22, 24, 
18, 81, 0, 
52, 99, 28, 
8, 30, 11, 
72, 42, 98, 
92, 98, 47, 
39, 56, 31, 
28, 19, 2, 
87, 17, 39, 
97, 5, 59, 
53, 25, 83, 
0, 80, 36, 
90, 56, 78, 
59, 21, 82, 
91, 60, 99, 
95, 77, 18, 
27, 94, 66, 
27, 11, 36, 
61, 34, 35, 
74, 40, 57, 
67, 25, 22, 
84, 3, 91, 
41, 7, 79, 
87, 14, 92, 
10, 47, 15, 
17, 14, 72, 
32, 17, 61, 
11, 42, 80, 
71, 18, 89, 
8, 56, 53, 
85, 13, 6, 
19, 10, 16, 
10, 76, 62, 
84, 51, 71, 
75, 45, 84, 
58, 22, 78, 
60, 49, 39, 
56, 58, 25, 
42, 43, 74, 
31, 62, 72, 
60, 80, 96, 
52, 75, 69, 
86, 41, 99, 
29, 4, 42, 
71, 74, 98, 
4, 10, 73, 
3, 94, 34, 
78, 26, 44, 
49, 96, 80, 
39, 52, 45, 
25, 83, 5, 
9, 98, 91, 
89, 55, 38, 
90, 74, 60, 
67, 46, 65, 
74, 3, 61, 
0, 48, 20, 
41, 2, 64, 
5, 64, 15, 
16, 70, 77, 
61, 82, 10, 
5, 59, 26, 
54, 34, 93, 
5, 95, 52, 
43, 50, 88, 
55, 65, 66, 
17, 46, 33, 
35, 89, 19, 
25, 12, 37, 
74, 9, 65, 
28, 54, 40, 
1, 73, 32, 
53, 30, 43, 
89, 64, 17, 
38, 96, 88, 
23, 15, 57, 
57, 47, 80, 
49, 17, 49, 
59, 5, 30, 
66, 62, 96, 
0, 53, 17, 
77, 9, 69, 
36, 86, 8, 
28, 5, 79, 
22, 52, 32, 
10, 98, 60, 
64, 13, 44, 
29, 97, 88, 
84, 65, 34, 
41, 64, 8, 
76, 93, 7, 
94, 27, 5, 
52, 8, 42, 
20, 10, 17, 
30, 91, 25, 
43, 72, 46, 
45, 38, 98, 
65, 33, 77, 
92, 24, 50, 
25, 19, 2, 
25, 66, 91, 
20, 55, 47, 
99, 75, 84, 
92, 86, 83, 
7, 9, 51, 
79, 91, 46, 
19, 1, 0, 
69, 70, 80, 
79, 48, 27, 
23, 68, 3, 
77, 24, 95, 
84, 26, 81, 
97, 45, 33, 
85, 7, 86, 
32, 66, 83, 
12, 95, 61, 
98, 65, 16, 
15, 1, 37, 
87, 51, 92, 
47, 40, 67, 
16, 13, 62, 
72, 37, 29, 
6, 20, 51, 
88, 80, 26, 
0, 74, 89, 
41, 18, 42, 
75, 17, 32, 
27, 73, 6, 
47, 93, 54, 
37, 91, 69, 
39, 52, 44, 
69, 82, 5, 
98, 55, 98, 
98, 35, 48, 
89, 87, 91, 
59, 73, 20, 
60, 82, 98, 
53, 31, 77, 
46, 4, 42, 
27, 58, 54, 
80, 93, 13, 
44, 30, 91, 
42, 79, 8, 
32, 11, 14, 
67, 65, 63, 
83, 60, 99, 
35, 64, 89, 
53, 61, 3, 
